,ABCB4,ALPA4,AMAR3,BBAS3,BBDC4,BEEF3,BRAP4,BRFS3,BRML3,BRPR3,BTOW3,CCRO3,CIEL3,CMIG4,CPFE3,CSAN3,CSMG3,CSNA3,CYRE3,DIRR3,DTEX3,ECOR3,ELET3,EMBR3,ENBR3,EQTL3,EVEN3,EZTC3,FLRY3,GFSA3,GGBR4,GOAU4,GOLL4,GRND3,GUAR3,HBOR3,HGTX3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,JHSF3,JSLG3,KLBN4,LAME4,LIGT3,LOGN3,LREN3,MDIA3,MGLU3,MILS3,MRFG3,MRVE3,MULT3,MYPK3,OIBR3,PETR4,POMO4,POSI3,PSSA3,QUAL3,RADL3,RAPT4,RENT3,SBSP3,SLCE3,SMTO3,TCSA3,TIMP3,TOTS3,TRPL4,UGPA3,VALE3,VIVT4,WEGE3
GFSA3,0.2614673915582851,0.2636101255599978,0.21058199305554268,0.35238770681103954,0.39350536580695594,0.1595123430303625,0.29940914385573075,0.2581296039473443,0.3633904578810517,0.28652146811655793,0.2629265432338379,0.31348031639801743,0.24259401623225613,0.30265219836716756,0.30626082528490095,0.28220162001312754,0.20893820263439347,0.31021569426952134,0.4302130852590587,0.3182644277733811,0.30686670356406326,0.2779296609122658,0.35637526302157335,0.12518379476856292,0.2916153863253658,0.2599267498086863,0.4293651686603508,0.3846053709411207,0.12517774073245602,1.0,0.24149604310115635,0.24326077816550837,0.34694527528411645,0.2379900183916583,0.19145860880049123,0.26412566404534304,0.27323402483459736,0.3354225852001781,0.3133962890208156,0.41467736903609376,0.38017756679835596,0.27988503451478125,0.3075130178037363,0.20069242481142707,0.176310528074991,0.3608234286058215,0.32807932596891937,0.13337534021231298,0.3144003371066148,0.1665248694759393,0.22130123662601794,0.25820729552319865,0.27499972041145054,0.427031272450581,0.3028856934227936,0.25136908857544965,0.26593166770592624,0.39525034766821143,0.23341557462815,0.1711157727739042,0.20992153147200293,0.24489824689144848,0.21243246082885509,0.29610321819783547,0.3191786854825515,0.3314704053673114,0.12123842557957404,0.19975551520499876,0.3331180379937384,0.25154165559781444,0.17871812447490715,0.23027325895947723,0.30002538928430816,0.27010480283542415,0.2834837296931203,0.12232681992544175
GGBR4,0.2214564280932534,0.1308329943497398,0.16898106393562826,0.33758804021126554,0.3601327119927598,0.2303177101136708,0.5811881235425123,0.25560014332311254,0.26875896253610604,0.17490067803206072,0.19345692802887113,0.24695957537760455,0.2032673819030949,0.28684168830869655,0.26624221722573244,0.2520089446280142,0.1606944194762942,0.618460356944463,0.24990799835288882,0.1640082640132953,0.29518516812734563,0.2642627708233633,0.275420715507019,0.19114552722811728,0.22444047288063482,0.2058124947740839,0.2792976588960177,0.2388903517282276,0.11416776978681044,0.24149604310115635,1.0,0.8638605572191874,0.29658421615325314,0.2308237303981218,0.19797482611056613,0.1995166902694326,0.2122909754474521,0.24082704242911218,0.2287542237762782,0.31950741185330445,0.3308348824663783,0.22017072649932473,0.22741088280910265,0.13834600186575313,0.2344984485819113,0.3004523854940642,0.25228035324944087,0.19474488278835675,0.24356028942455168,0.17117255027802858,0.20348419622621497,0.203360993567966,0.2024861545708851,0.21432126613762773,0.24180502792823205,0.2714315025889112,0.15645292293730545,0.38868119770159976,0.19337445230648423,0.12521434321132127,0.17882683467109675,0.19190969073192427,0.15676648910949903,0.2539977097391162,0.2844848281526528,0.25928830481635406,0.11102733702637754,0.13102414932371695,0.23125495075229793,0.28782394440221326,0.15282673353409562,0.19331373750124842,0.23620515115292381,0.5639609561286153,0.25553902466851525,0.19618410577241732
GOAU4,0.23606748031131722,0.13483704407195812,0.1744755213903498,0.3369031824866134,0.3540111679386379,0.2316168131942884,0.5836376826114527,0.2589277270126571,0.2648958918812586,0.1500128551840815,0.18477717235737112,0.2419295002024244,0.20311735179016246,0.31426903770161596,0.28331834917420506,0.25154807807577084,0.18041869510283506,0.599429530044832,0.291186718985484,0.1835662493268121,0.30188675908715423,0.2680869873685739,0.28866970099161543,0.17972744370041405,0.24291174494532192,0.20518429500679475,0.2795318065806406,0.2579748650532407,0.13088975539289352,0.24326077816550837,0.8638605572191874,1.0,0.3140971823732052,0.21295349003206054,0.21190764802817344,0.18669211545013836,0.21363726606492286,0.22855380914169487,0.2192944137707179,0.31532488598027125,0.33177787017040994,0.23822484514222467,0.2266404340702743,0.16348808407309895,0.2487253403373556,0.3045319739470896,0.2848189365367161,0.2017100402805942,0.24009303859595682,0.16710120381522428,0.20780415386036397,0.21683938926998278,0.1984521880094837,0.22204691145887442,0.23909866961255216,0.22951408654964534,0.17157732553120042,0.41224441010462465,0.19507839311045044,0.1506303000089333,0.1695287013420029,0.1790155916192408,0.15576193382804554,0.2752100719533685,0.28221376766184386,0.2649013712412678,0.12858802221144072,0.11989094917917612,0.24397129410628307,0.28342922716933877,0.1594838570539435,0.201192553247841,0.2642633430065197,0.5530027499027361,0.25662728131117635,0.185992854704745
GOLL4,0.260355386788082,0.21394065051457342,0.14754025179901994,0.35072574808542134,0.40046639286443775,0.17996944885064775,0.30628310516158824,0.2471215848822498,0.3035312509244105,0.2481647433360563,0.20080485271825008,0.2793698222123454,0.2430629932612041,0.2972779135080012,0.27693036921310776,0.2698524040432174,0.17201190480221892,0.2967151433198406,0.3276243775053811,0.22429671202745993,0.2511986395573243,0.3067360610748903,0.31602645181780176,0.11353035741749393,0.2489365413115017,0.24028659698548738,0.3200913064647017,0.3205737530455741,0.14609840710892924,0.34694527528411645,0.29658421615325314,0.3140971823732052,1.0,0.22770008965996588,0.2453188201413037,0.21727571098614742,0.2640725986554112,0.2943784450097109,0.3134974027768748,0.3529704572757629,0.36969269345170125,0.21269279877353026,0.2658796618262849,0.2341159875480443,0.1368248195096624,0.3343265331199938,0.33043948560039116,0.19376051687157256,0.2975280793150449,0.2123879226416494,0.20880185729236336,0.24419660074690006,0.21394595553688753,0.24858072030247852,0.30702245038783016,0.2520709082569163,0.18842146424834683,0.3910422173118451,0.22470428102123133,0.17636370750883862,0.25850089202295473,0.21889863756799133,0.12915152737621824,0.2840710328977242,0.2804998976275739,0.29397594146374517,0.12309389749715133,0.21745367885737998,0.2643231340623184,0.24860776187210293,0.17290986278967335,0.2456781916228427,0.2701051159541896,0.2759413740831096,0.25719328116686674,0.17378889591186472
GRND3,0.20444660136395668,0.22312878065703132,0.16424181073942204,0.27140858598126427,0.29467855446561053,0.1452878501418253,0.1813903129053136,0.19677797841656874,0.21294398139307483,0.2741142231381536,0.11499196808421562,0.21285274401713222,0.2186950697919188,0.23141591266835704,0.241543228284783,0.2294393749997439,0.1707738737685526,0.18362867606312724,0.27485584338135954,0.23285061005664234,0.2486191369480004,0.21181377446927452,0.23208609368041463,0.1270578866007588,0.24433065884342428,0.2260794509621374,0.26153147802875115,0.29309862386611785,0.10564963522635676,0.2379900183916583,0.2308237303981218,0.21295349003206054,0.22770008965996588,1.0,0.17068603324394171,0.17671409618961517,0.2347426835539719,0.2562091287535912,0.2521976046879961,0.31101287551669077,0.30466752533911823,0.17406985938024525,0.16684022143539456,0.1811930547518911,0.1651563699492013,0.2583201431368247,0.24457635739722852,0.11370222400872788,0.2596236873201951,0.21413427705675644,0.17492635359401698,0.20639923804717186,0.1735638845351404,0.23293453949395485,0.253975165829135,0.2228910575660884,0.12803613557149648,0.23130562843427901,0.243267785157742,0.1282928899818739,0.17549590891871322,0.1748912196431313,0.1362539686001924,0.24252757668518032,0.23529512688611914,0.23699892361887998,0.1314957463814054,0.15226029246155107,0.19968514395569587,0.21280051662822178,0.18235523309156135,0.248549227169571,0.2337250598722931,0.14853719799455936,0.24833998744417365,0.1770819404301761
GUAR3,0.19605598674553545,0.1857734025339862,0.16746243565446717,0.238445515220067,0.24368437632497286,0.12182635376365836,0.2116283609090503,0.17155252962136253,0.2545142985269341,0.14690521624620273,0.1615098988780906,0.2219991698392046,0.1865165715354907,0.18457980729182225,0.2234744121812215,0.1932818627232754,0.1886360116782968,0.210010955513761,0.20512390013962442,0.20327693950336312,0.22685160382945405,0.23135679222076938,0.2092047413606064,0.10085901846609636,0.18215619859348703,0.18456262818202424,0.19877745231641383,0.23933053151704534,0.10181790013390027,0.19145860880049123,0.19797482611056613,0.21190764802817344,0.2453188201413037,0.17068603324394171,1.0,0.12865019337886174,0.16358236928781517,0.2311660349972716,0.1949676200878255,0.2603611202109609,0.2472625855162761,0.1112019303814676,0.16400770056751957,0.18255231925478294,0.09361994830580131,0.2117934687233062,0.2118400430570836,0.13667990299052898,0.24250935878291527,0.16500455937007313,0.18540029579927414,0.19592224566412014,0.16737986258049017,0.16459775926703196,0.21240056826218215,0.1933615761998572,0.11010747066510053,0.26461739021893044,0.1929501462976223,0.1393082938612116,0.13727299407827517,0.1799762722791575,0.1219952486730696,0.2275491115554562,0.2157269085519962,0.19131946705085925,0.07741836080867326,0.17864007080052466,0.21154926818237973,0.1440511650337251,0.12546315415625484,0.20030716535556545,0.20728516770349012,0.19111544459457108,0.17489532205900482,0.11110452772004407
HBOR3,0.22177683188283578,0.18020902112928808,0.1755516786306929,0.30700139615118516,0.32382897880900746,0.12148362312415915,0.17746463030647247,0.20594947738535246,0.2682233243876893,0.20690002735398255,0.12471852544416749,0.26958247721941636,0.2127330490629169,0.26053167033529706,0.2700333421449534,0.24300884674771805,0.13496903027016155,0.22260770319000078,0.32892957002474454,0.2302205240671972,0.2513966751472716,0.22556428024516662,0.23662289068325731,0.07662179105868167,0.19334355205728498,0.22351552196046132,0.33374785768081416,0.3568744837190774,0.14815920143025768,0.26412566404534304,0.1995166902694326,0.18669211545013836,0.21727571098614742,0.17671409618961517,0.12865019337886174,1.0,0.25149674210950235,0.24557017511163284,0.23831101021672482,0.30974519254429345,0.3154695088531449,0.14657688195486349,0.24436334725395106,0.1458764203068979,0.1390298008177727,0.24712431685518332,0.2666695490476659,0.12424845811517427,0.23924058346246949,0.1679183869545724,0.1483211182185625,0.21567787584442746,0.21064089885528844,0.26140194572485237,0.25363246685106866,0.20727528525271552,0.12976420854861856,0.27022022636228793,0.17078092585191848,0.1528362723352658,0.14972244482706032,0.21189121467903962,0.15258902966364066,0.256538756872676,0.21501687853685553,0.2013473129592241,0.0964565068451032,0.16059209778174124,0.27272956702929557,0.19782486705893987,0.15412410588684747,0.17067865658796197,0.24939449784748438,0.15217621108499713,0.2248408379797778,0.13825623039585616
HGTX3,0.26416072112172495,0.17873372900554022,0.29878333276308566,0.3275192875336781,0.3585439469514545,0.16026612741598226,0.22339476571545425,0.2249368243783954,0.3466924036121883,0.2419633323620649,0.18355821040638842,0.3029674724667991,0.24438028199925385,0.2835422207767844,0.28894141512679095,0.27501872194901217,0.17801112454933027,0.23408447837489427,0.33833167346828025,0.23380345998004476,0.31268373100488583,0.2791538138773802,0.3127338194881403,0.08083493186263362,0.26559459757475057,0.2606810226916045,0.3319128456818488,0.2805589364241186,0.13899598523213066,0.27323402483459736,0.2122909754474521,0.21363726606492286,0.2640725986554112,0.2347426835539719,0.16358236928781517,0.25149674210950235,1.0,0.28789820265556626,0.31635794393210126,0.34756100988798944,0.34060352519851783,0.19331036952535396,0.1958475724516249,0.18126487504828698,0.11368500818903197,0.382892435007206,0.27616353814892297,0.08925659937858946,0.38861433118755423,0.21033356914630608,0.18673575471259907,0.19429148744326513,0.22231208607056555,0.2949114405985466,0.3011276063345418,0.24198484783765647,0.1566844512317649,0.3275869575671447,0.2256198184289007,0.14025383599779453,0.2030424109935398,0.18282043958473507,0.22597438785649984,0.2685804758396938,0.25949476714880687,0.24393839141256676,0.12573948795935194,0.1387682415041127,0.30754851429873264,0.23092842629914445,0.1685485355647324,0.22185117641154004,0.2684025935058442,0.18767256392761764,0.2609319567386781,0.17183347754738978
HYPE3,0.26254965006803704,0.22177889741621779,0.2465188837130071,0.3945986160647287,0.3844259944971995,0.19621778614531574,0.25778801675866375,0.25913342782825594,0.4098495124357329,0.23491501291097328,0.21829940121787045,0.37501648483544464,0.2980249181087546,0.32967190270706925,0.3698042071539037,0.3239108038593909,0.2013925157980515,0.2857375503288728,0.3903737135785258,0.26937054170861346,0.33177604475403755,0.3238843489964948,0.32020327103998997,0.13470255197314343,0.32410928557911706,0.29695187551163965,0.3291759672176444,0.345156119859477,0.15173824314193196,0.3354225852001781,0.24082704242911218,0.22855380914169487,0.2943784450097109,0.2562091287535912,0.2311660349972716,0.24557017511163284,0.28789820265556626,1.0,0.3630005873079144,0.4077615715725692,0.39237816391415214,0.26484069560391493,0.21697621895717978,0.19673595633299568,0.16834867112461357,0.3881993997594907,0.29523680342456377,0.10693060601763181,0.41788091582274306,0.2908968095214006,0.23179585154206053,0.2081920338052493,0.27847283303278225,0.35757321442141504,0.38977216605949444,0.21316775511239686,0.20211955367802237,0.3812309651024868,0.24294655763888978,0.20739818730137125,0.2780956212873162,0.2583434186669273,0.2709102375384327,0.27870652971589305,0.38838412926797905,0.3333483253267938,0.1405428032360257,0.22488940570549457,0.3121920647231487,0.2688560393721815,0.23569997157867165,0.28561039421498197,0.34205330014108287,0.21075572309767113,0.29851399757508523,0.196236979012277
IGTA3,0.30129385601991043,0.22235660340123434,0.22791571472668273,0.3804609165678806,0.4264220926485393,0.14514433635668292,0.24976201551265398,0.26860921459596093,0.5342802232044305,0.3739438874191635,0.19145490671373336,0.38712018159739425,0.3436796081552924,0.31354859637479765,0.3741207150226778,0.3418344437158798,0.14275593567879782,0.24658977195453238,0.3826573529884641,0.2633930848298553,0.3203832004914489,0.31914659903560977,0.3046867154293437,0.10084776279294864,0.28862027349902764,0.29086052295449494,0.3527592980417626,0.37093670275506035,0.17198113975451287,0.3133962890208156,0.2287542237762782,0.2192944137707179,0.3134974027768748,0.2521976046879961,0.1949676200878255,0.23831101021672482,0.31635794393210126,0.3630005873079144,1.0,0.4225462578387134,0.4076233644604121,0.24415231801382456,0.2749460623765332,0.20264488837219305,0.18651515333835486,0.3761617774670862,0.27952174561337917,0.1421876673290594,0.3895338919246786,0.20205096631223166,0.22727596231459857,0.22326486086267036,0.24111972936952994,0.32511395076992217,0.5839609722363432,0.22830114104556584,0.15582552552818718,0.3843262380713464,0.28840070320247047,0.1714022656226717,0.2100795833495844,0.2039708492647249,0.2268949322629929,0.30854438671037304,0.34176144705838984,0.3266291956802348,0.1562792921625685,0.2294198347971033,0.3021953260704505,0.21899501594943907,0.2457553655057229,0.2632615999632795,0.3282944608907995,0.20755708901107842,0.28574473980253673,0.18749818734306858
ITSA4,0.4709753305431238,0.2637790461766012,0.24455324037800602,0.673479358910237,0.7969703573259336,0.17600933905240268,0.3594649849890443,0.35648936282490745,0.5067652067962036,0.32989238518840813,0.2199334137849996,0.4503582116253851,0.3887198094420666,0.412717252497275,0.46741119421872757,0.4515133171028199,0.255988850941792,0.3552412161262755,0.46583296426442866,0.3696968846268137,0.43952483122911157,0.4284513325256591,0.45339290596893606,0.15758961159687382,0.3877237873751609,0.39639409144621096,0.44280959678521614,0.45550165777002527,0.16417383331504273,0.41467736903609376,0.31950741185330445,0.31532488598027125,0.3529704572757629,0.31101287551669077,0.2603611202109609,0.30974519254429345,0.34756100988798944,0.4077615715725692,0.4225462578387134,1.0,0.8911209171098343,0.3153021884902061,0.32779843171523704,0.2622930336118989,0.19946870963124888,0.45481907057881793,0.3967235138641726,0.1585630545601082,0.4318649664984651,0.2716324635916358,0.23518040909585977,0.2776980771415799,0.28366943711873016,0.4043308189349706,0.4833257117236248,0.2855386227262262,0.18466919616787209,0.547937655190197,0.34261033753185366,0.232966335819687,0.37174856510993554,0.31430356415417177,0.2864317644332984,0.3787521721598813,0.4122465709003151,0.456633262960946,0.10966422090291848,0.2240953732309317,0.4103667636388614,0.3546230839982835,0.2830364798647018,0.3494265208528527,0.4665360371958072,0.3224016303700006,0.4101359005416448,0.26433989228868215
ITUB4,0.45532444594774885,0.25473721702609553,0.2419166048893607,0.6688627400585384,0.839705946342993,0.18478824603379376,0.3751471467708958,0.35509249826540923,0.5048495293134613,0.318367106168167,0.2149718970058071,0.4414493686425651,0.36806255019265127,0.4041750879193944,0.4572974528974296,0.4368637169227361,0.24005248187838912,0.35104421435363004,0.46239935184121944,0.36237096929897766,0.425713021469592,0.4229468687775597,0.42059876205343205,0.16893448065951383,0.3831737747395719,0.36831890204614254,0.43694149927931303,0.4347863234760801,0.17716684570732735,0.38017756679835596,0.3308348824663783,0.33177787017040994,0.36969269345170125,0.30466752533911823,0.2472625855162761,0.3154695088531449,0.34060352519851783,0.39237816391415214,0.4076233644604121,0.8911209171098343,1.0,0.3069696949131543,0.32833686935992984,0.25771616839644007,0.22606351456044532,0.47211372992466344,0.38495453368219407,0.15989395390898692,0.4414041652648384,0.2700513178805925,0.2304285600071522,0.27441505711334147,0.2717545562264315,0.3875633162597042,0.47080049760757564,0.2965824327505561,0.1836396397642007,0.5622433393127976,0.33417908444487315,0.23955250038571654,0.3704869094272103,0.2880149731228402,0.28373362146939773,0.36336444247842586,0.4143405095970554,0.433991358618162,0.09762234726096182,0.21541096490755088,0.39879550186844037,0.3426251126115953,0.248560147558546,0.34435651600697526,0.4550642692306337,0.33735939750721555,0.4099004547950754,0.2610545022870412
JBSS3,0.22403190424191255,0.17437699806770726,0.15106893678139482,0.2949275419005721,0.30671158168731844,0.25985866509864464,0.19600380317414562,0.3298437873925284,0.242350077109809,0.20816842636372362,0.11612101465844596,0.2579059131796266,0.22908727784341243,0.2642005175754806,0.35225678814299194,0.19908904637610944,0.16448581402918044,0.2308812393651175,0.3189020385291285,0.19352522235801078,0.22168259686740605,0.24291663217091608,0.2572966788610022,0.12945453920164027,0.27043096708799924,0.16883894364178337,0.2535869927918648,0.24889225743369234,0.10682620173044373,0.27988503451478125,0.22017072649932473,0.23822484514222467,0.21269279877353026,0.17406985938024525,0.1112019303814676,0.14657688195486349,0.19331036952535396,0.26484069560391493,0.24415231801382456,0.3153021884902061,0.3069696949131543,1.0,0.15961414691483242,0.1910851199220265,0.22144380315714365,0.27722822062117,0.22415778532388433,0.0826092134437123,0.2674406147414256,0.1581433779307924,0.1477777373023663,0.10860563309769382,0.32759017411762914,0.22289299952293484,0.23173657795253688,0.16365775129093213,0.15006622692629712,0.3094932839502625,0.1899365826457392,0.15208550973049664,0.12666213753644567,0.2062645856633133,0.1653381960332422,0.20330095269287798,0.2443758613966502,0.24579449391011562,0.09022546025448634,0.14223337466484115,0.2048748082029497,0.2054435567698102,0.1491341562850565,0.20435065100543,0.23409447161146033,0.17459215467994063,0.22722145740454922,0.13710757958173
JHSF3,0.23814537446896056,0.15556895999633732,0.1703043977630805,0.31515053000989807,0.31268231468896285,0.17866115932362941,0.27651258764677067,0.20256325019130422,0.30901442327511525,0.24564275139496428,0.1317834515121259,0.28164095216152785,0.2186201399082956,0.2587680538299284,0.2369413526999427,0.2606960270280033,0.12226504756908879,0.2425285872031127,0.29420665727088846,0.25481507927928854,0.2341815903606255,0.23822580391829007,0.2599208519362927,0.14166737741313673,0.2136344685140854,0.21563178767553154,0.27978615890726677,0.32399649711481876,0.13321200983730386,0.3075130178037363,0.22741088280910265,0.2266404340702743,0.2658796618262849,0.16684022143539456,0.16400770056751957,0.24436334725395106,0.1958475724516249,0.21697621895717978,0.2749460623765332,0.32779843171523704,0.32833686935992984,0.15961414691483242,1.0,0.1979651875296446,0.1392140774430947,0.28088855370059024,0.2638592351674169,0.12990770042333727,0.27845412070810655,0.1577819334076375,0.13898331580304124,0.2201177887091845,0.19217826391312662,0.25653217509227305,0.3039513310262392,0.2219715709056315,0.1992237369028292,0.3023082581431335,0.19876520548807428,0.16929751582057456,0.15805799289754982,0.20803991821227896,0.13554307901057422,0.2917598818288748,0.23570878757253255,0.26882344652654344,0.10718962919972483,0.19152610721431546,0.23256145402266812,0.22205288279923405,0.1919527156556386,0.19945784120005916,0.24860608022242742,0.246220127243517,0.23215628811200464,0.18172907313022651
JSLG3,0.19411198778445185,0.15460263136539576,0.14410904781582087,0.2520163405484807,0.25218845725767125,0.12541231172627457,0.15189555602367208,0.15513337541276262,0.22329095122539527,0.16476667530366254,0.10514924544449487,0.21330669622055598,0.18828872699626076,0.2203123225082058,0.20201548791563867,0.1839837955895702,0.1431882325176063,0.14812968950851754,0.2436646586647396,0.2208449608299048,0.17489155160545844,0.2762409465074095,0.2227035274614589,0.09543320983238417,0.18884395209536622,0.18833504874822002,0.2050117187359225,0.22663207570770905,0.12474362358046737,0.20069242481142707,0.13834600186575313,0.16348808407309895,0.2341159875480443,0.1811930547518911,0.18255231925478294,0.1458764203068979,0.18126487504828698,0.19673595633299568,0.20264488837219305,0.2622930336118989,0.25771616839644007,0.1910851199220265,0.1979651875296446,1.0,0.06587773669435001,0.220446124229402,0.24636096616515868,0.09701721530526251,0.20643404734644713,0.16616934006491382,0.1346527605122519,0.19986791082756047,0.14627962403125344,0.173590574253794,0.21399067281434841,0.21072835955228855,0.09819584745699994,0.23816924949886786,0.15711125608645063,0.13397431002470636,0.1618246456304064,0.18006105525747088,0.21075820392000533,0.2339767813563411,0.18758036447333756,0.2027118443341661,0.08319360692995033,0.1339834382761712,0.20390771696610438,0.1613593046203206,0.1742870668641441,0.16068083529308927,0.20656469375245642,0.13844504599330754,0.15947137718667878,0.12392052596653007
KLBN4,0.14826269050381935,0.13263696518496648,0.1325916367735886,0.1821546617266745,0.2098979907910057,0.1890814654425982,0.21656598956152698,0.22037856366644348,0.16196134408867258,0.14802010416937658,0.16427137767648103,0.15483265198060925,0.16322599032667026,0.22856605749195366,0.22023492936603742,0.16086915831469742,0.07845896828559204,0.24202741967581426,0.20984112740156052,0.13232825295958334,0.21392690913019322,0.13775950326437728,0.19769220967796555,0.20830418225729114,0.2041979807913976,0.17194955914815507,0.17697609339188905,0.16563043964101318,0.10305077460565307,0.176310528074991,0.2344984485819113,0.2487253403373556,0.1368248195096624,0.1651563699492013,0.09361994830580131,0.1390298008177727,0.11368500818903197,0.16834867112461357,0.18651515333835486,0.19946870963124888,0.22606351456044532,0.22144380315714365,0.1392140774430947,0.06587773669435001,1.0,0.22542744134340173,0.15528995269782672,0.10830628965003566,0.20956470117919201,0.11138140961620871,0.1392939146753563,0.1440839228055448,0.12990565880918,0.18665263027516796,0.15423789169121604,0.10483811304547674,0.12921781493041817,0.20110660072129896,0.16465439511064883,0.1400225278956107,0.1535460299080155,0.10620269392702117,0.12922996142561027,0.1521616261067638,0.1904636772726105,0.1862319379988471,0.08487517379452451,0.11764732793997729,0.1380323168505179,0.1797190962714449,0.14662430220070669,0.16628779582844175,0.18597650545749148,0.2078882651881351,0.181293284937443,0.19350971279371343
LAME4,0.2864905242602152,0.20463890769012877,0.2735131088003902,0.4432696802906669,0.48839184148916787,0.1934820922581027,0.3262471885136801,0.3375933819614729,0.4746587294241557,0.2903423534548199,0.3169039013080259,0.43521061024019225,0.35736237019163414,0.37825929034466044,0.43466970171157576,0.38857100273890494,0.23996031580276575,0.32349696397737593,0.4154881313031069,0.32683663168500643,0.3832197268342813,0.40441026239072664,0.36844521478149767,0.17371472613695293,0.35739867156447214,0.3361547658995587,0.40524579559771867,0.39180739367401723,0.17316953026998316,0.3608234286058215,0.3004523854940642,0.3045319739470896,0.3343265331199938,0.2583201431368247,0.2117934687233062,0.24712431685518332,0.382892435007206,0.3881993997594907,0.3761617774670862,0.45481907057881793,0.47211372992466344,0.27722822062117,0.28088855370059024,0.220446124229402,0.22542744134340173,1.0,0.34897321324126634,0.12437345967793337,0.5235005563848861,0.2501482043921717,0.2896513532355686,0.2266548597606695,0.262781953247038,0.3856208967593149,0.4336076121076811,0.27722285828162463,0.22698105158676152,0.40352835233177653,0.3079454094804085,0.15081945615209005,0.2652379999589588,0.25500429903485516,0.3038325350313847,0.3808104333090734,0.39027701759064665,0.32818157923013247,0.15291559210332598,0.20688567088443918,0.33185724662055044,0.300899963247437,0.22451628469189358,0.29046436346555154,0.38594217016515575,0.28205331222967805,0.36455183802298646,0.27110907005245044
LIGT3,0.2799303590533794,0.1905224955541505,0.19517671260380703,0.3497340519325577,0.367085047635354,0.15935576244379213,0.26471902803489117,0.24099771537012493,0.3448613940583545,0.2618033499825825,0.1946466885573857,0.3280168429295043,0.2676808683234551,0.523174987297845,0.46795514023255275,0.23479706486124594,0.28416319330287987,0.27491455378173585,0.33700167495617533,0.26846993134826325,0.2900027580752801,0.30157356311918515,0.4126410145877862,0.1054577319236248,0.4094645354783609,0.3114325036570711,0.3240702014538031,0.3439756064042083,0.17744060010811769,0.32807932596891937,0.25228035324944087,0.2848189365367161,0.33043948560039116,0.24457635739722852,0.2118400430570836,0.2666695490476659,0.27616353814892297,0.29523680342456377,0.27952174561337917,0.3967235138641726,0.38495453368219407,0.22415778532388433,0.2638592351674169,0.24636096616515868,0.15528995269782672,0.34897321324126634,1.0,0.14654991509155968,0.3216072762941892,0.21268962210343534,0.20420627167196476,0.24630514814975735,0.21631238798787084,0.32124104825012273,0.2969447944137625,0.23180700515534466,0.18293399618021824,0.3433773563047584,0.20692943439021008,0.18088967841990133,0.257690600675523,0.21925045172312613,0.20222114835871566,0.31090286281221313,0.28311155281344574,0.3595846916047558,0.12987166985487944,0.20994581491399417,0.2917703761190333,0.265814747537044,0.1805833286973235,0.28101542463882173,0.27949800670861663,0.2267205516159613,0.2885283135679751,0.16567504483172704
LOGN3,0.12514270102476827,0.09284931335398872,0.1118993935070935,0.1526943969251533,0.16389248958809916,0.11384785325525035,0.1492308750026148,0.11532528414302123,0.14283080427441563,0.12732881360325984,0.09061275327251188,0.15260137478276747,0.12916914645256855,0.16376373452461812,0.1283908216936498,0.11201872554554952,0.1645474386380616,0.18315898609292725,0.14767694564445502,0.16351231281910708,0.13229330133584438,0.18683277405293006,0.11897535146471612,0.05795085991153038,0.12812417854054356,0.17606398293761316,0.13754531972170192,0.19084349004677492,0.10134883743376803,0.13337534021231298,0.19474488278835675,0.2017100402805942,0.19376051687157256,0.11370222400872788,0.13667990299052898,0.12424845811517427,0.08925659937858946,0.10693060601763181,0.1421876673290594,0.1585630545601082,0.15989395390898692,0.0826092134437123,0.12990770042333727,0.09701721530526251,0.10830628965003566,0.12437345967793337,0.14654991509155968,1.0,0.12101485843956052,0.07648204153583223,0.1094066995728403,0.18123073804655596,0.10244382141977354,0.0857897278311216,0.14224220811617208,0.1510079928870584,0.11409944166563048,0.17508653744620947,0.1046651681708552,0.08651835351013443,0.0905306578784077,0.10973093988046896,0.06831448344404364,0.14316373631296073,0.1561882553058843,0.15796912248729794,0.10863957411371643,0.06428002413718649,0.16957393197994886,0.13699918237347372,0.08260382648700682,0.12715298299836536,0.12537949263021872,0.1234044845001853,0.12727784189748378,0.10156502377413731
